snapshot_date,country,store_id,sku_id,stock_qty,stock_age_days
2024-04-30,Vietnam,VN01,SKU0044,3,41
2024-04-30,Vietnam,VN01,SKU0036,8,72
2024-04-30,Vietnam,VN01,SKU0010,12,28
2024-04-30,Vietnam,VN01,SKU0080,10,9
2024-04-30,Vietnam,VN01,SKU0066,1,5
2024-04-30,Vietnam,VN01,SKU0004,7,8
2024-04-30,Vietnam,VN01,SKU0018,14,13
2024-04-30,Vietnam,VN01,SKU0046,8,25
2024-04-30,Vietnam,VN01,SKU0054,16,4
2024-04-30,Vietnam,VN01,SKU0095,3,53
2024-04-30,Vietnam,VN01,SKU0056,8,25
2024-04-30,Vietnam,VN01,SKU0025,4,23
2024-04-30,Vietnam,VN01,SKU0059,9,7
2024-04-30,Vietnam,VN01,SKU0041,2,37
2024-04-30,Vietnam,VN01,SKU0099,8,10
2024-04-30,Vietnam,VN01,SKU0023,11,27
2024-04-30,Vietnam,VN01,SKU0039,7,45
2024-04-30,Vietnam,VN01,SKU0006,13,2
2024-04-30,Vietnam,VN01,SKU0053,13,3
2024-04-30,Vietnam,VN01,SKU0084,14,56
2024-04-30,Vietnam,VN01,SKU0083,11,6
2024-04-30,Vietnam,VN01,SKU0011,4,12
2024-04-30,Vietnam,VN01,SKU0047,5,42
2024-04-30,Vietnam,VN01,SKU0065,8,2
2024-04-30,Vietnam,VN01,SKU0028,5,57
2024-04-30,Vietnam,VN01,SKU0096,2,25
2024-04-30,Vietnam,VN01,SKU0093,12,1
2024-04-30,Vietnam,VN01,SKU0063,4,4
2024-04-30,Vietnam,VN01,SKU0045,1,29
2024-04-30,Vietnam,VN02,SKU0060,13,1
2024-04-30,Vietnam,VN02,SKU0065,7,7
2024-04-30,Vietnam,VN02,SKU0062,22,12
2024-04-30,Vietnam,VN02,SKU0012,2,40
2024-04-30,Vietnam,VN02,SKU0095,2,5
2024-04-30,Vietnam,VN02,SKU0037,3,39
2024-04-30,Vietnam,VN02,SKU0057,9,56
2024-04-30,Vietnam,VN02,SKU0061,16,9
2024-04-30,Vietnam,VN02,SKU0068,15,7
2024-04-30,Vietnam,VN02,SKU0054,14,1
2024-04-30,Vietnam,VN02,SKU0009,7,75
2024-04-30,Vietnam,VN02,SKU0039,12,50
2024-04-30,Vietnam,VN02,SKU0021,10,4
2024-04-30,Vietnam,VN02,SKU0078,10,46
2024-04-30,Vietnam,VN02,SKU0014,8,26
2024-04-30,Vietnam,VN02,SKU0070,14,5
2024-04-30,Vietnam,VN02,SKU0081,8,23
2024-04-30,Vietnam,VN02,SKU0052,11,2
2024-04-30,Vietnam,VN02,SKU0066,4,34
2024-04-30,Vietnam,VN02,SKU0076,6,5
2024-04-30,Vietnam,VN02,SKU0003,12,9
2024-04-30,Vietnam,VN02,SKU0096,7,20
2024-04-30,Vietnam,VN02,SKU0028,7,8
2024-04-30,Vietnam,VN02,SKU0079,14,25
2024-04-30,Vietnam,VN02,SKU0010,7,31
2024-04-30,Vietnam,VN02,SKU0011,7,10
2024-04-30,Vietnam,VN02,SKU0089,8,106
2024-04-30,Vietnam,VN02,SKU0020,4,4
2024-04-30,Vietnam,VN02,SKU0008,1,103
2024-04-30,Vietnam,VN02,SKU0004,6,17
2024-05-31,Singapore,SG01,SKU0029,10,10
2024-05-31,Singapore,SG01,SKU0057,10,49
2024-05-31,Singapore,SG01,SKU0088,10,34
2024-05-31,Singapore,SG01,SKU0073,1,34
2024-05-31,Singapore,SG01,SKU0022,10,19
2024-05-31,Singapore,SG01,SKU0078,1,46
2024-05-31,Singapore,SG01,SKU0087,8,16
2024-05-31,Singapore,SG01,SKU0067,9,47
2024-05-31,Singapore,SG01,SKU0053,11,1
2024-05-31,Singapore,SG01,SKU0035,7,116
2024-05-31,Singapore,SG01,SKU0001,3,4
2024-05-31,Singapore,SG01,SKU0019,4,4
2024-05-31,Singapore,SG01,SKU0080,8,8
2024-05-31,Singapore,SG01,SKU0048,1,66
2024-05-31,Singapore,SG01,SKU0063,11,5
2024-05-31,Singapore,SG01,SKU0027,5,5
2024-05-31,Singapore,SG01,SKU0015,7,13
2024-05-31,Singapore,SG01,SKU0058,10,10
2024-05-31,Singapore,SG01,SKU0024,16,22
2024-05-31,Singapore,SG01,SKU0047,6,24
2024-05-31,Singapore,SG01,SKU0082,14,1
2024-05-31,Singapore,SG01,SKU0038,10,10
2024-05-31,Singapore,SG01,SKU0031,2,10
2024-05-31,Singapore,SG01,SKU0046,3,26
2024-05-31,Singapore,SG01,SKU0095,10,4
2024-05-31,Singapore,SG01,SKU0094,13,9
2024-05-31,Singapore,SG01,SKU0086,11,10
2024-05-31,Singapore,SG01,SKU0041,5,1
2024-05-31,Singapore,SG01,SKU0003,3,54
2024-05-31,Singapore,SG02,SKU0085,9,22
2024-05-31,Singapore,SG02,SKU0045,3,3
2024-05-31,Singapore,SG02,SKU0097,18,80
2024-05-31,Singapore,SG02,SKU0031,16,12
2024-05-31,Singapore,SG02,SKU0030,4,50
2024-05-31,Singapore,SG02,SKU0006,10,7
2024-05-31,Singapore,SG02,SKU0098,3,20
2024-05-31,Singapore,SG02,SKU0052,5,2
2024-05-31,Singapore,SG02,SKU0071,3,1
2024-05-31,Singapore,SG02,SKU0061,4,28
2024-05-31,Singapore,SG02,SKU0089,3,50
2024-05-31,Singapore,SG02,SKU0003,12,22
2024-05-31,Singapore,SG02,SKU0077,12,24
2024-05-31,Singapore,SG02,SKU0072,9,74
2024-05-31,Singapore,SG02,SKU0093,7,1
2024-05-31,Singapore,SG02,SKU0090,5,4
2024-05-31,Singapore,SG02,SKU0023,10,6
2024-05-31,Singapore,SG02,SKU0042,13,57
2024-05-31,Singapore,SG02,SKU0086,10,27
2024-05-31,Singapore,SG02,SKU0014,4,22
2024-05-31,Singapore,SG02,SKU0004,3,48
2024-05-31,Singapore,SG02,SKU0087,11,18
2024-05-31,Singapore,SG02,SKU0047,2,3
2024-05-31,Singapore,SG02,SKU0033,13,63
2024-05-31,Singapore,SG02,SKU0084,8,28
2024-05-31,Singapore,SG02,SKU0041,16,30
2024-05-31,Singapore,SG02,SKU0032,10,1
2024-05-31,Singapore,SG02,SKU0018,4,10
2024-05-31,Singapore,SG02,SKU0053,7,18
2024-05-31,Singapore,SG02,SKU0028,9,23
2024-05-31,Malaysia,MY01,SKU0029,7,9
2024-05-31,Malaysia,MY01,SKU0007,3,14
2024-05-31,Malaysia,MY01,SKU0038,10,20
2024-05-31,Malaysia,MY01,SKU0072,4,27
2024-05-31,Malaysia,MY01,SKU0019,11,17
2024-05-31,Malaysia,MY01,SKU0069,10,9
2024-05-31,Malaysia,MY01,SKU0059,9,40
2024-05-31,Malaysia,MY01,SKU0099,15,28
2024-05-31,Malaysia,MY01,SKU0016,5,16
2024-05-31,Malaysia,MY01,SKU0081,7,1
2024-05-31,Malaysia,MY01,SKU0094,11,4
2024-05-31,Malaysia,MY01,SKU0090,7,7
2024-05-31,Malaysia,MY01,SKU0042,11,1
2024-05-31,Malaysia,MY01,SKU0005,16,16
2024-05-31,Malaysia,MY01,SKU0015,5,16
2024-05-31,Malaysia,MY01,SKU0092,9,26
2024-05-31,Malaysia,MY01,SKU0018,7,16
2024-05-31,Malaysia,MY01,SKU0024,6,7
2024-05-31,Malaysia,MY01,SKU0098,6,41
2024-05-31,Malaysia,MY01,SKU0080,12,44
2024-05-31,Malaysia,MY01,SKU0011,11,37
2024-05-31,Malaysia,MY01,SKU0087,10,5
2024-05-31,Malaysia,MY01,SKU0037,6,7
2024-05-31,Malaysia,MY01,SKU0013,12,35
2024-05-31,Malaysia,MY01,SKU0055,10,11
2024-05-31,Malaysia,MY01,SKU0003,7,141
2024-05-31,Malaysia,MY02,SKU0014,13,31
2024-05-31,Malaysia,MY02,SKU0037,8,12
2024-05-31,Malaysia,MY02,SKU0015,13,9
2024-05-31,Malaysia,MY02,SKU0081,15,1
2024-05-31,Malaysia,MY02,SKU0055,16,6
2024-05-31,Malaysia,MY02,SKU0078,12,12
2024-05-31,Malaysia,MY02,SKU0033,14,81
2024-05-31,Malaysia,MY02,SKU0041,5,23
2024-05-31,Malaysia,MY02,SKU0010,11,26
2024-05-31,Malaysia,MY02,SKU0019,7,18
2024-05-31,Malaysia,MY02,SKU0045,2,22
2024-05-31,Malaysia,MY02,SKU0091,9,31
2024-05-31,Malaysia,MY02,SKU0038,14,73
2024-05-31,Malaysia,MY02,SKU0049,16,5
2024-05-31,Malaysia,MY02,SKU0067,2,59
2024-05-31,Malaysia,MY02,SKU0012,14,2
2024-05-31,Malaysia,MY02,SKU0028,13,5
2024-05-31,Malaysia,MY02,SKU0090,8,9
2024-05-31,Malaysia,MY02,SKU0032,5,14
2024-05-31,Malaysia,MY02,SKU0005,6,12
2024-05-31,Malaysia,MY02,SKU0099,9,1
2024-05-31,Malaysia,MY02,SKU0093,4,1
2024-05-31,Malaysia,MY02,SKU0002,2,3
2024-05-31,Malaysia,MY02,SKU0070,9,11
2024-05-31,Malaysia,MY02,SKU0051,7,9
2024-05-31,Malaysia,MY02,SKU0086,15,12
2024-05-31,Malaysia,MY02,SKU0077,10,4
2024-05-31,Malaysia,MY02,SKU0035,11,6
2024-05-31,Malaysia,MY02,SKU0018,2,10
2024-05-31,Thailand,TH01,SKU0037,10,13
2024-05-31,Thailand,TH01,SKU0061,1,9
2024-05-31,Thailand,TH01,SKU0027,12,30
2024-05-31,Thailand,TH01,SKU0077,7,7
2024-05-31,Thailand,TH01,SKU0040,9,53
2024-05-31,Thailand,TH01,SKU0041,7,3
2024-05-31,Thailand,TH01,SKU0051,11,3
2024-05-31,Thailand,TH01,SKU0096,8,36
2024-05-31,Thailand,TH01,SKU0005,3,4
2024-05-31,Thailand,TH01,SKU0098,4,42
2024-05-31,Thailand,TH01,SKU0042,17,15
2024-05-31,Thailand,TH01,SKU0068,7,22
2024-05-31,Thailand,TH01,SKU0015,6,2
2024-05-31,Thailand,TH01,SKU0034,17,1
2024-05-31,Thailand,TH01,SKU0058,13,22
2024-05-31,Thailand,TH01,SKU0070,11,6
2024-05-31,Thailand,TH01,SKU0018,13,11
2024-05-31,Thailand,TH01,SKU0012,5,5
2024-05-31,Thailand,TH01,SKU0053,11,29
2024-05-31,Thailand,TH01,SKU0060,2,21
2024-05-31,Thailand,TH01,SKU0075,6,41
2024-05-31,Thailand,TH01,SKU0008,9,16
2024-05-31,Thailand,TH01,SKU0032,11,65
2024-05-31,Thailand,TH01,SKU0046,15,3
2024-05-31,Thailand,TH01,SKU0088,6,29
2024-05-31,Thailand,TH01,SKU0014,6,38
2024-05-31,Thailand,TH01,SKU0028,15,22
2024-05-31,Thailand,TH02,SKU0098,7,3
2024-05-31,Thailand,TH02,SKU0079,7,1
2024-05-31,Thailand,TH02,SKU0034,12,21
2024-05-31,Thailand,TH02,SKU0096,12,9
2024-05-31,Thailand,TH02,SKU0041,14,46
2024-05-31,Thailand,TH02,SKU0064,7,18
2024-05-31,Thailand,TH02,SKU0100,10,25
2024-05-31,Thailand,TH02,SKU0026,7,3
2024-05-31,Thailand,TH02,SKU0069,12,34
2024-05-31,Thailand,TH02,SKU0005,14,3
2024-05-31,Thailand,TH02,SKU0036,15,2
2024-05-31,Thailand,TH02,SKU0037,4,21
2024-05-31,Thailand,TH02,SKU0078,11,23
2024-05-31,Thailand,TH02,SKU0085,10,50
2024-05-31,Thailand,TH02,SKU0011,13,6
2024-05-31,Thailand,TH02,SKU0018,23,20
2024-05-31,Thailand,TH02,SKU0066,5,3
2024-05-31,Thailand,TH02,SKU0062,8,20
2024-05-31,Thailand,TH02,SKU0031,16,2
2024-05-31,Thailand,TH02,SKU0003,9,5
2024-05-31,Thailand,TH02,SKU0068,8,31
2024-05-31,Thailand,TH02,SKU0090,10,18
2024-05-31,Thailand,TH02,SKU0024,1,24
2024-05-31,Thailand,TH02,SKU0056,3,15
2024-05-31,Thailand,TH02,SKU0040,6,38
2024-05-31,Thailand,TH02,SKU0076,7,17
2024-05-31,Thailand,TH02,SKU0023,7,7
2024-05-31,Thailand,TH02,SKU0042,8,8
2024-05-31,Indonesia,ID01,SKU0055,9,18
2024-05-31,Indonesia,ID01,SKU0025,10,25
2024-05-31,Indonesia,ID01,SKU0059,2,14
2024-05-31,Indonesia,ID01,SKU0021,6,14
2024-05-31,Indonesia,ID01,SKU0037,12,47
2024-05-31,Indonesia,ID01,SKU0031,16,7
2024-05-31,Indonesia,ID01,SKU0057,5,1
2024-05-31,Indonesia,ID01,SKU0026,11,29
2024-05-31,Indonesia,ID01,SKU0069,15,33
2024-05-31,Indonesia,ID01,SKU0064,7,56
2024-05-31,Indonesia,ID01,SKU0089,7,92
2024-05-31,Indonesia,ID01,SKU0033,6,17
2024-05-31,Indonesia,ID01,SKU0056,11,75
2024-05-31,Indonesia,ID01,SKU0023,1,4
2024-05-31,Indonesia,ID01,SKU0060,1,30
2024-05-31,Indonesia,ID01,SKU0071,4,8
2024-05-31,Indonesia,ID01,SKU0051,17,54
2024-05-31,Indonesia,ID01,SKU0100,15,3
2024-05-31,Indonesia,ID01,SKU0045,3,112
2024-05-31,Indonesia,ID01,SKU0032,1,1
2024-05-31,Indonesia,ID01,SKU0030,7,20
2024-05-31,Indonesia,ID01,SKU0065,8,13
2024-05-31,Indonesia,ID01,SKU0022,8,40
2024-05-31,Indonesia,ID01,SKU0081,2,4
2024-05-31,Indonesia,ID01,SKU0070,12,31
2024-05-31,Indonesia,ID01,SKU0092,21,1
2024-05-31,Indonesia,ID02,SKU0022,19,37
2024-05-31,Indonesia,ID02,SKU0004,13,17
2024-05-31,Indonesia,ID02,SKU0003,6,44
2024-05-31,Indonesia,ID02,SKU0063,13,2
2024-05-31,Indonesia,ID02,SKU0053,8,26
2024-05-31,Indonesia,ID02,SKU0087,2,109
2024-05-31,Indonesia,ID02,SKU0100,10,23
2024-05-31,Indonesia,ID02,SKU0021,9,43
2024-05-31,Indonesia,ID02,SKU0085,8,9
2024-05-31,Indonesia,ID02,SKU0094,9,43
2024-05-31,Indonesia,ID02,SKU0062,12,50
2024-05-31,Indonesia,ID02,SKU0002,1,15
2024-05-31,Indonesia,ID02,SKU0079,5,14
2024-05-31,Indonesia,ID02,SKU0054,4,1
2024-05-31,Indonesia,ID02,SKU0007,12,26
2024-05-31,Indonesia,ID02,SKU0036,2,16
2024-05-31,Indonesia,ID02,SKU0072,11,39
2024-05-31,Indonesia,ID02,SKU0089,1,6
2024-05-31,Indonesia,ID02,SKU0060,6,19
2024-05-31,Indonesia,ID02,SKU0046,11,2
2024-05-31,Indonesia,ID02,SKU0038,3,25
2024-05-31,Indonesia,ID02,SKU0086,4,2
2024-05-31,Indonesia,ID02,SKU0030,6,35
2024-05-31,Indonesia,ID02,SKU0088,2,7
2024-05-31,Indonesia,ID02,SKU0057,13,4
2024-05-31,Indonesia,ID02,SKU0001,19,18
2024-05-31,Indonesia,ID02,SKU0058,12,18
2024-05-31,Indonesia,ID02,SKU0035,12,10
2024-05-31,Indonesia,ID02,SKU0059,3,133
2024-05-31,Vietnam,VN01,SKU0059,10,18
2024-05-31,Vietnam,VN01,SKU0096,19,48
2024-05-31,Vietnam,VN01,SKU0092,2,18
2024-05-31,Vietnam,VN01,SKU0076,7,4
2024-05-31,Vietnam,VN01,SKU0098,13,1
2024-05-31,Vietnam,VN01,SKU0062,5,11
2024-05-31,Vietnam,VN01,SKU0091,5,65
2024-05-31,Vietnam,VN01,SKU0012,11,25
2024-05-31,Vietnam,VN01,SKU0042,3,7
2024-05-31,Vietnam,VN01,SKU0041,8,23
2024-05-31,Vietnam,VN01,SKU0046,13,1
2024-05-31,Vietnam,VN01,SKU0006,10,114
2024-05-31,Vietnam,VN01,SKU0053,14,2
2024-05-31,Vietnam,VN01,SKU0044,6,2
2024-05-31,Vietnam,VN01,SKU0016,9,18
2024-05-31,Vietnam,VN01,SKU0049,1,21
2024-05-31,Vietnam,VN01,SKU0083,12,33
2024-05-31,Vietnam,VN01,SKU0032,4,4
2024-05-31,Vietnam,VN01,SKU0026,12,7
2024-05-31,Vietnam,VN01,SKU0036,12,20
2024-05-31,Vietnam,VN01,SKU0009,7,1
2024-05-31,Vietnam,VN01,SKU0100,4,51
2024-05-31,Vietnam,VN01,SKU0069,7,8
2024-05-31,Vietnam,VN01,SKU0023,2,35
2024-05-31,Vietnam,VN01,SKU0029,3,5
2024-05-31,Vietnam,VN01,SKU0050,1,74
2024-05-31,Vietnam,VN02,SKU0044,12,10
2024-05-31,Vietnam,VN02,SKU0058,10,20
2024-05-31,Vietnam,VN02,SKU0096,14,14
2024-05-31,Vietnam,VN02,SKU0040,10,17
2024-05-31,Vietnam,VN02,SKU0023,13,1
2024-05-31,Vietnam,VN02,SKU0088,1,1
2024-05-31,Vietnam,VN02,SKU0061,8,2
2024-05-31,Vietnam,VN02,SKU0082,12,6
2024-05-31,Vietnam,VN02,SKU0099,14,21
2024-05-31,Vietnam,VN02,SKU0085,3,10
2024-05-31,Vietnam,VN02,SKU0062,6,1
2024-05-31,Vietnam,VN02,SKU0028,2,5
2024-05-31,Vietnam,VN02,SKU0051,7,7
2024-05-31,Vietnam,VN02,SKU0077,2,91
2024-05-31,Vietnam,VN02,SKU0018,13,18
2024-05-31,Vietnam,VN02,SKU0092,7,41
2024-05-31,Vietnam,VN02,SKU0016,7,5
2024-05-31,Vietnam,VN02,SKU0020,7,12
2024-05-31,Vietnam,VN02,SKU0060,7,29
2024-05-31,Vietnam,VN02,SKU0019,7,35
2024-05-31,Vietnam,VN02,SKU0034,10,33
2024-05-31,Vietnam,VN02,SKU0010,6,5
2024-05-31,Vietnam,VN02,SKU0033,4,2
2024-05-31,Vietnam,VN02,SKU0063,5,1
2024-05-31,Vietnam,VN02,SKU0083,7,20
2024-05-31,Vietnam,VN02,SKU0012,7,4
2024-05-31,Vietnam,VN02,SKU0054,2,32
2024-05-31,Vietnam,VN02,SKU0053,6,10
2024-06-30,Singapore,SG01,SKU0011,2,30
2024-06-30,Singapore,SG01,SKU0049,10,69
2024-06-30,Singapore,SG01,SKU0063,7,51
2024-06-30,Singapore,SG01,SKU0023,8,58
2024-06-30,Singapore,SG01,SKU0005,15,23
2024-06-30,Singapore,SG01,SKU0034,7,40
2024-06-30,Singapore,SG01,SKU0054,6,87
2024-06-30,Singapore,SG01,SKU0008,8,53
2024-06-30,Singapore,SG01,SKU0053,12,116
2024-06-30,Singapore,SG01,SKU0002,13,4
2024-06-30,Singapore,SG01,SKU0055,12,1
2024-06-30,Singapore,SG01,SKU0077,1,7
2024-06-30,Singapore,SG01,SKU0038,4,3
2024-06-30,Singapore,SG01,SKU0012,12,35
2024-06-30,Singapore,SG01,SKU0017,10,12
2024-06-30,Singapore,SG01,SKU0021,3,16
2024-06-30,Singapore,SG01,SKU0014,1,32
2024-06-30,Singapore,SG01,SKU0076,14,16
2024-06-30,Singapore,SG01,SKU0062,9,9
2024-06-30,Singapore,SG01,SKU0083,4,12
2024-06-30,Singapore,SG01,SKU0018,17,5
2024-06-30,Singapore,SG01,SKU0027,1,3
2024-06-30,Singapore,SG01,SKU0048,3,16
2024-06-30,Singapore,SG01,SKU0071,11,10
2024-06-30,Singapore,SG01,SKU0025,4,8
2024-06-30,Singapore,SG01,SKU0074,7,18
2024-06-30,Singapore,SG01,SKU0067,8,10
2024-06-30,Singapore,SG01,SKU0042,8,41
2024-06-30,Singapore,SG01,SKU0070,5,3
2024-06-30,Singapore,SG02,SKU0015,9,32
2024-06-30,Singapore,SG02,SKU0039,2,1
2024-06-30,Singapore,SG02,SKU0004,10,2
2024-06-30,Singapore,SG02,SKU0051,9,6
2024-06-30,Singapore,SG02,SKU0096,5,10
2024-06-30,Singapore,SG02,SKU0093,8,46
2024-06-30,Singapore,SG02,SKU0060,10,39
2024-06-30,Singapore,SG02,SKU0091,3,12
2024-06-30,Singapore,SG02,SKU0065,13,4
2024-06-30,Singapore,SG02,SKU0074,11,27
2024-06-30,Singapore,SG02,SKU0049,9,3
2024-06-30,Singapore,SG02,SKU0067,13,15
2024-06-30,Singapore,SG02,SKU0002,8,2
2024-06-30,Singapore,SG02,SKU0070,16,10
2024-06-30,Singapore,SG02,SKU0017,9,33
2024-06-30,Singapore,SG02,SKU0054,9,5
2024-06-30,Singapore,SG02,SKU0025,7,14
2024-06-30,Singapore,SG02,SKU0023,4,37
2024-06-30,Singapore,SG02,SKU0090,10,24
2024-06-30,Singapore,SG02,SKU0036,5,8
2024-06-30,Singapore,SG02,SKU0095,1,25
2024-06-30,Singapore,SG02,SKU0062,10,20
2024-06-30,Singapore,SG02,SKU0083,7,30
2024-06-30,Singapore,SG02,SKU0001,13,1
2024-06-30,Singapore,SG02,SKU0078,10,9
2024-06-30,Singapore,SG02,SKU0022,13,1
2024-06-30,Malaysia,MY01,SKU0041,5,13
2024-06-30,Malaysia,MY01,SKU0007,7,10
2024-06-30,Malaysia,MY01,SKU0034,7,35
2024-06-30,Malaysia,MY01,SKU0035,11,10
2024-06-30,Malaysia,MY01,SKU0020,7,3
2024-06-30,Malaysia,MY01,SKU0001,4,38
2024-06-30,Malaysia,MY01,SKU0067,7,8
2024-06-30,Malaysia,MY01,SKU0024,13,88
2024-06-30,Malaysia,MY01,SKU0056,4,21
2024-06-30,Malaysia,MY01,SKU0039,10,22
2024-06-30,Malaysia,MY01,SKU0008,3,18
2024-06-30,Malaysia,MY01,SKU0044,9,5
2024-06-30,Malaysia,MY01,SKU0023,5,103
2024-06-30,Malaysia,MY01,SKU0089,9,22
2024-06-30,Malaysia,MY01,SKU0078,4,17
2024-06-30,Malaysia,MY01,SKU0094,6,2
2024-06-30,Malaysia,MY01,SKU0061,4,38
2024-06-30,Malaysia,MY01,SKU0091,15,42
2024-06-30,Malaysia,MY01,SKU0060,13,49
2024-06-30,Malaysia,MY01,SKU0082,3,16
2024-06-30,Malaysia,MY01,SKU0084,13,52
2024-06-30,Malaysia,MY01,SKU0080,14,87
2024-06-30,Malaysia,MY01,SKU0053,12,44
2024-06-30,Malaysia,MY01,SKU0054,10,14
2024-06-30,Malaysia,MY01,SKU0064,6,11
2024-06-30,Malaysia,MY01,SKU0085,13,25
2024-06-30,Malaysia,MY02,SKU0068,6,15
2024-06-30,Malaysia,MY02,SKU0038,8,12
2024-06-30,Malaysia,MY02,SKU0062,5,23
2024-06-30,Malaysia,MY02,SKU0098,4,2
2024-06-30,Malaysia,MY02,SKU0075,8,12
2024-06-30,Malaysia,MY02,SKU0050,4,18
2024-06-30,Malaysia,MY02,SKU0032,12,1
2024-06-30,Malaysia,MY02,SKU0005,10,39
2024-06-30,Malaysia,MY02,SKU0058,2,24
2024-06-30,Malaysia,MY02,SKU0073,1,6
2024-06-30,Malaysia,MY02,SKU0056,5,49
2024-06-30,Malaysia,MY02,SKU0001,5,48
2024-06-30,Malaysia,MY02,SKU0085,15,12
2024-06-30,Malaysia,MY02,SKU0015,13,25
2024-06-30,Malaysia,MY02,SKU0094,3,7
2024-06-30,Malaysia,MY02,SKU0079,3,5
2024-06-30,Malaysia,MY02,SKU0029,5,1
2024-06-30,Malaysia,MY02,SKU0042,7,25
2024-06-30,Malaysia,MY02,SKU0067,11,1
2024-06-30,Malaysia,MY02,SKU0012,8,16
2024-06-30,Malaysia,MY02,SKU0077,14,2
2024-06-30,Malaysia,MY02,SKU0017,1,48
2024-06-30,Malaysia,MY02,SKU0018,21,1
2024-06-30,Malaysia,MY02,SKU0072,5,31
2024-06-30,Malaysia,MY02,SKU0016,10,10
2024-06-30,Thailand,TH01,SKU0011,4,42
2024-06-30,Thailand,TH01,SKU0016,5,14
2024-06-30,Thailand,TH01,SKU0017,2,57
2024-06-30,Thailand,TH01,SKU0100,10,21
2024-06-30,Thailand,TH01,SKU0015,14,4
2024-06-30,Thailand,TH01,SKU0033,6,8
2024-06-30,Thailand,TH01,SKU0041,9,76
2024-06-30,Thailand,TH01,SKU0056,15,44
2024-06-30,Thailand,TH01,SKU0005,7,10
2024-06-30,Thailand,TH01,SKU0077,7,36
2024-06-30,Thailand,TH01,SKU0050,9,40
2024-06-30,Thailand,TH01,SKU0023,4,48
2024-06-30,Thailand,TH01,SKU0088,2,41
2024-06-30,Thailand,TH01,SKU0061,1,8
2024-06-30,Thailand,TH01,SKU0029,7,6
2024-06-30,Thailand,TH01,SKU0096,13,26
2024-06-30,Thailand,TH01,SKU0073,5,23
2024-06-30,Thailand,TH01,SKU0022,1,80
2024-06-30,Thailand,TH01,SKU0035,11,49
2024-06-30,Thailand,TH01,SKU0076,7,29
2024-06-30,Thailand,TH01,SKU0046,16,49
2024-06-30,Thailand,TH01,SKU0032,5,40
2024-06-30,Thailand,TH01,SKU0010,20,6
2024-06-30,Thailand,TH01,SKU0067,7,59
2024-06-30,Thailand,TH01,SKU0030,13,55
2024-06-30,Thailand,TH01,SKU0037,6,33
2024-06-30,Thailand,TH01,SKU0020,8,88
2024-06-30,Thailand,TH01,SKU0021,2,63
2024-06-30,Thailand,TH01,SKU0013,6,17
2024-06-30,Thailand,TH02,SKU0063,5,17
2024-06-30,Thailand,TH02,SKU0083,9,10
2024-06-30,Thailand,TH02,SKU0032,11,39
2024-06-30,Thailand,TH02,SKU0008,6,1
2024-06-30,Thailand,TH02,SKU0098,4,17
2024-06-30,Thailand,TH02,SKU0013,12,29
2024-06-30,Thailand,TH02,SKU0024,9,8
2024-06-30,Thailand,TH02,SKU0044,7,48
2024-06-30,Thailand,TH02,SKU0059,12,37
2024-06-30,Thailand,TH02,SKU0072,12,31
2024-06-30,Thailand,TH02,SKU0096,5,29
2024-06-30,Thailand,TH02,SKU0084,10,102
2024-06-30,Thailand,TH02,SKU0075,9,91
2024-06-30,Thailand,TH02,SKU0050,6,38
2024-06-30,Thailand,TH02,SKU0074,4,6
2024-06-30,Thailand,TH02,SKU0017,5,4
2024-06-30,Thailand,TH02,SKU0019,6,4
2024-06-30,Thailand,TH02,SKU0060,6,7
2024-06-30,Thailand,TH02,SKU0037,16,23
2024-06-30,Thailand,TH02,SKU0070,9,28
2024-06-30,Thailand,TH02,SKU0081,3,31
2024-06-30,Thailand,TH02,SKU0093,9,21
2024-06-30,Thailand,TH02,SKU0066,3,8
2024-06-30,Thailand,TH02,SKU0021,3,28
2024-06-30,Thailand,TH02,SKU0051,5,7
2024-06-30,Thailand,TH02,SKU0042,7,47
2024-06-30,Indonesia,ID01,SKU0001,5,10
2024-06-30,Indonesia,ID01,SKU0053,13,17
2024-06-30,Indonesia,ID01,SKU0067,8,6
2024-06-30,Indonesia,ID01,SKU0082,10,27
2024-06-30,Indonesia,ID01,SKU0096,1,9
2024-06-30,Indonesia,ID01,SKU0085,7,44
2024-06-30,Indonesia,ID01,SKU0088,5,27
2024-06-30,Indonesia,ID01,SKU0039,9,21
2024-06-30,Indonesia,ID01,SKU0038,8,52
2024-06-30,Indonesia,ID01,SKU0050,10,11
2024-06-30,Indonesia,ID01,SKU0095,5,31
2024-06-30,Indonesia,ID01,SKU0026,2,139
2024-06-30,Indonesia,ID01,SKU0078,1,20
2024-06-30,Indonesia,ID01,SKU0057,2,23
2024-06-30,Indonesia,ID01,SKU0069,15,19
2024-06-30,Indonesia,ID01,SKU0086,15,41
2024-06-30,Indonesia,ID01,SKU0034,4,9
2024-06-30,Indonesia,ID01,SKU0008,10,2
2024-06-30,Indonesia,ID01,SKU0072,12,3
2024-06-30,Indonesia,ID01,SKU0012,15,67
2024-06-30,Indonesia,ID01,SKU0041,8,1
2024-06-30,Indonesia,ID01,SKU0033,13,10
2024-06-30,Indonesia,ID01,SKU0058,10,2
2024-06-30,Indonesia,ID01,SKU0066,5,4
2024-06-30,Indonesia,ID01,SKU0062,19,11
2024-06-30,Indonesia,ID01,SKU0032,16,46
2024-06-30,Indonesia,ID01,SKU0098,9,12
